"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2021)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Selected Geographies"
"Group","Recode for Total person's income (signed, use ADJINC to adjust to constant dollars)","California"
"","Total","28,104,290"
" -> 00 to 17","","1,384,368"
" -> 00 to 17 -> Male","","719,039"
" -> 00 to 17 -> Male -> High school or equivalent","","23,557"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic","","11,046"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> White","","1,034"
"","$5,000 to $9,999","102"
"","$10,000 to $14,999","100"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","832"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Other","","10,012"
"","$5,000 to $9,999","370"
"","$10,000 to $14,999","1,336"
"","$15,000 to $24,999","471"
"","$25,000 to $34,999","119"
"","$35,000 to $49,999","88"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","7,628"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic","","12,511"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> White","","6,313"
"","$5,000 to $9,999","1,167"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","322"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","42"
"","$50,000 to $74,999","0"
"","$75,000 and over","52"
"","No Income","4,730"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> African American","","1,300"
"","$5,000 to $9,999","168"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,132"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Asian","","3,945"
"","$5,000 to $9,999","103"
"","$10,000 to $14,999","107"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","3,735"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Other","","953"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","51"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","902"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree","","7,247"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic","","3,578"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> White","","682"
"","$5,000 to $9,999","103"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","579"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Other","","2,896"
"","$5,000 to $9,999","263"
"","$10,000 to $14,999","214"
"","$15,000 to $24,999","66"
"","$25,000 to $34,999","121"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","2,232"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic","","3,669"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic -> White","","935"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
