"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2022)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Selected Geographies"
"Group","Recode for Total person's income (signed, use ADJINC to adjust to constant dollars)","California"
"","Total","27,956,229"
" -> 00 to 17","","1,348,662"
" -> 00 to 17 -> Male","","697,216"
" -> 00 to 17 -> Male -> High school or equivalent","","20,625"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic","","12,615"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> White","","1,212"
"","$5,000 to $9,999","65"
"","$10,000 to $14,999","48"
"","$15,000 to $24,999","40"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,059"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Other","","11,403"
"","$5,000 to $9,999","1,266"
"","$10,000 to $14,999","245"
"","$15,000 to $24,999","326"
"","$25,000 to $34,999","326"
"","$35,000 to $49,999","226"
"","$50,000 to $74,999","0"
"","$75,000 and over","23"
"","No Income","8,991"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic","","8,010"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> White","","3,775"
"","$5,000 to $9,999","646"
"","$10,000 to $14,999","616"
"","$15,000 to $24,999","357"
"","$25,000 to $34,999","67"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","2,089"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> African American","","869"
"","$5,000 to $9,999","144"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","725"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Asian","","2,583"
"","$5,000 to $9,999","368"
"","$10,000 to $14,999","69"
"","$15,000 to $24,999","163"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,983"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Other","","783"
"","$5,000 to $9,999","140"
"","$10,000 to $14,999","43"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","600"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree","","3,185"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic","","946"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> White","","158"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","158"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Other","","788"
"","$5,000 to $9,999","34"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","50"
"","$25,000 to $34,999","151"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","553"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic","","2,239"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic -> White","","555"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
