"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2019)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Selected Geographies"
"Group","Recode for Total person's income (signed, use ADJINC to adjust to constant dollars)","California"
"","Total","28,469,005"
" -> 00 to 17","","1,333,994"
" -> 00 to 17 -> Male","","687,621"
" -> 00 to 17 -> Male -> High school or equivalent","","15,843"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic","","8,683"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> White","","5,083"
"","$5,000 to $9,999","151"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","101"
"","$25,000 to $34,999","357"
"","$35,000 to $49,999","178"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","4,296"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Other","","3,600"
"","$5,000 to $9,999","435"
"","$10,000 to $14,999","41"
"","$15,000 to $24,999","108"
"","$25,000 to $34,999","133"
"","$35,000 to $49,999","68"
"","$50,000 to $74,999","30"
"","$75,000 and over","0"
"","No Income","2,785"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic","","7,160"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> White","","3,140"
"","$5,000 to $9,999","393"
"","$10,000 to $14,999","267"
"","$15,000 to $24,999","394"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","61"
"","$75,000 and over","59"
"","No Income","1,966"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> African American","","1,119"
"","$5,000 to $9,999","67"
"","$10,000 to $14,999","60"
"","$15,000 to $24,999","154"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","72"
"","$75,000 and over","0"
"","No Income","766"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Asian","","2,185"
"","$5,000 to $9,999","299"
"","$10,000 to $14,999","82"
"","$15,000 to $24,999","154"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","40"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,610"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Other","","716"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","241"
"","$15,000 to $24,999","127"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","348"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree","","4,724"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic","","2,291"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> White","","1,835"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","76"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,759"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Other","","456"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","60"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","396"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic","","2,433"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic -> White","","790"
"","$5,000 to $9,999","65"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","57"
