"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2011)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Selected Geographies"
"Group","Recode for Total person's income (signed, use ADJINC to adjust to constant dollars)","California"
"","Total","26,906,305"
" -> 00 to 17","","1,473,452"
" -> 00 to 17 -> Male","","767,828"
" -> 00 to 17 -> Male -> High school or equivalent","","16,649"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic","","8,118"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> White","","5,409"
"","$5,000 to $9,999","230"
"","$10,000 to $14,999","550"
"","$15,000 to $24,999","113"
"","$25,000 to $34,999","73"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","4,443"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Asian","","72"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","72"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Other","","2,637"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","134"
"","$25,000 to $34,999","49"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","2,454"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic","","8,531"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> White","","4,193"
"","$5,000 to $9,999","66"
"","$10,000 to $14,999","68"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","194"
"","$75,000 and over","0"
"","No Income","3,865"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> African American","","681"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","88"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","593"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Asian","","2,768"
"","$5,000 to $9,999","581"
"","$10,000 to $14,999","42"
"","$15,000 to $24,999","37"
"","$25,000 to $34,999","60"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","2,048"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Other","","889"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","889"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree","","7,637"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic","","4,079"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> White","","2,386"
"","$5,000 to $9,999","266"
"","$10,000 to $14,999","54"
"","$15,000 to $24,999","157"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,909"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Other","","1,693"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","828"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","865"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic","","3,558"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic -> White","","1,506"
"","$5,000 to $9,999","142"
"","$10,000 to $14,999","60"
"","$15,000 to $24,999","0"
